node_id,name,x_coord,y_coord,node_type,ctrl_type,zone_id,geometry,osm_node_id,railway,level_crossing,access,description,,
2544,,-87.644028,41.649377,,,0,"POINT (-87.644028 41.649377)",3183037614,,,,,,
2545,,-87.643494,41.649379,,,0,"POINT (-87.643494 41.649379)",3183037615,,,,,,
2546,,-87.656178,41.649380,,,0,"POINT (-87.656178 41.649380)",3183037616,,,,,,
2547,,-87.643456,41.649382,,,0,"POINT (-87.643456 41.649382)",3183037617,,,,,,
2548,,-87.656161,41.649382,,,0,"POINT (-87.656161 41.649382)",3183037618,switch,,,,,
2549,,-87.627919,41.649383,,,0,"POINT (-87.627919 41.649383)",3183037619,,,,,,
2550,,-87.643427,41.649383,,,0,"POINT (-87.643427 41.649383)",3183037620,switch,,,,,
2551,,-87.630753,41.649385,,,0,"POINT (-87.630753 41.649385)",3183037621,,,,,,
2552,,-87.644140,41.649386,,,0,"POINT (-87.644140 41.649386)",3183037622,switch,,,,,
2553,,-87.642825,41.649388,,,0,"POINT (-87.642825 41.649388)",3183037623,,,,,,
2554,,-87.628139,41.649389,,,0,"POINT (-87.628139 41.649389)",3183037624,,,,,,
2555,,-87.643158,41.649390,,,0,"POINT (-87.643158 41.649390)",3183037625,,,,,,
2556,,-87.643189,41.649390,,,0,"POINT (-87.643189 41.649390)",3183037626,,,,,,
2557,,-87.643127,41.649391,,,0,"POINT (-87.643127 41.649391)",3183037627,switch,,,,,
2558,,-87.643092,41.649392,,,0,"POINT (-87.643092 41.649392)",3183037628,switch,,,,,
2559,,-87.626258,41.649392,,,0,"POINT (-87.626258 41.649392)",3183037629,,,,,,
2560,,-87.625866,41.649392,,,0,"POINT (-87.625866 41.649392)",3183037630,,,,,,
2561,,-87.644274,41.649392,,,0,"POINT (-87.644274 41.649392)",3183037631,,,,,,
2562,,-87.644567,41.649393,,,0,"POINT (-87.644567 41.649393)",3183037632,,,,,,
2563,,-87.624863,41.649405,,,0,"POINT (-87.624863 41.649405)",3183037633,switch,,,,,
2564,,-87.657636,41.649405,,,0,"POINT (-87.657636 41.649405)",3183037634,,,,,,
2565,,-87.644358,41.649405,,,0,"POINT (-87.644358 41.649405)",3183037635,,,,,,
2566,,-87.655953,41.649405,,,0,"POINT (-87.655953 41.649405)",3183037636,,,,,,
2567,,-87.657069,41.649406,,,0,"POINT (-87.657069 41.649406)",3183037637,,,,,,
2568,,-87.640841,41.649411,,,0,"POINT (-87.640841 41.649411)",3183037638,,,,,,
2569,,-87.625806,41.649411,,,0,"POINT (-87.625806 41.649411)",3183037639,,,,,,
2570,,-87.657435,41.649412,,,0,"POINT (-87.657435 41.649412)",3183037640,,,,,,
2571,,-87.624899,41.649412,,,0,"POINT (-87.624899 41.649412)",3183037641,,,,,,
2572,,-87.644424,41.649412,,,0,"POINT (-87.644424 41.649412)",3183037642,switch,,,,,
2573,,-87.643590,41.649414,,,0,"POINT (-87.643590 41.649414)",3183037643,,,,,,
2574,,-87.655771,41.649414,,,0,"POINT (-87.655771 41.649414)",3183037644,,,,,,
2575,,-87.628111,41.649419,,,0,"POINT (-87.628111 41.649419)",3183037645,,,,,,
2576,,-87.624942,41.649424,,,0,"POINT (-87.624942 41.649424)",3183037646,,,,,,
2577,,-87.644843,41.649425,,,0,"POINT (-87.644843 41.649425)",3183037647,,,,,,
2578,,-87.644599,41.649425,,,0,"POINT (-87.644599 41.649425)",3183037648,,,,,,
2579,,-87.655892,41.649426,,,0,"POINT (-87.655892 41.649426)",3183037649,,,,,,
2580,,-87.655884,41.649428,,,0,"POINT (-87.655884 41.649428)",3183037650,switch,,,,,
2581,,-87.630686,41.649428,,,0,"POINT (-87.630686 41.649428)",3183037651,,,,,,
2582,,-87.641549,41.649431,,,0,"POINT (-87.641549 41.649431)",3183037652,,,,,,
2583,,-87.641531,41.649432,,,0,"POINT (-87.641531 41.649432)",3183037653,switch,,,,,
2584,,-87.639457,41.649433,,,0,"POINT (-87.639457 41.649433)",3183037654,,,,,,
2585,,-87.628329,41.649436,,,0,"POINT (-87.628329 41.649436)",3183037655,,,,,,
2586,,-87.657075,41.649436,,,0,"POINT (-87.657075 41.649436)",3183037656,,,,,,
2587,,-87.630467,41.649437,,,0,"POINT (-87.630467 41.649437)",3183037657,,,,,,
2588,,-87.630005,41.649440,,,0,"POINT (-87.630005 41.649440)",3183037658,,,,,,
2589,,-87.644709,41.649444,,,0,"POINT (-87.644709 41.649444)",3183037659,switch,,,,,
2590,,-87.657898,41.649447,,,0,"POINT (-87.657898 41.649447)",3183037660,,,,,,
2591,,-87.639238,41.649449,,,0,"POINT (-87.639238 41.649449)",3183037661,,,,,,
2592,,-87.643841,41.649451,,,0,"POINT (-87.643841 41.649451)",3183037662,,,,,,
2593,,-87.655676,41.649451,,,0,"POINT (-87.655676 41.649451)",3183037663,,,,,,
2594,,-87.639232,41.649451,,,0,"POINT (-87.639232 41.649451)",3183037664,,,,,,
2595,,-87.639188,41.649452,,,0,"POINT (-87.639188 41.649452)",3183037665,switch,,,,,
2596,,-87.640687,41.649453,,,0,"POINT (-87.640687 41.649453)",3183037666,,,,,,
2597,,-87.640661,41.649453,,,0,"POINT (-87.640661 41.649453)",3183037667,switch,,,,,
2598,,-87.640686,41.649453,,,0,"POINT (-87.640686 41.649453)",3183037668,,,,,,
2599,,-87.644868,41.649456,,,0,"POINT (-87.644868 41.649456)",3183037669,,,,,,
2600,,-87.640905,41.649457,,,0,"POINT (-87.640905 41.649457)",3183037670,,,,,,
2601,,-87.645051,41.649458,,,0,"POINT (-87.645051 41.649458)",3183037671,,,,,,
2602,,-87.658388,41.649458,,,0,"POINT (-87.658388 41.649458)",3183037672,,,,,,
2603,,-87.655420,41.649462,,,0,"POINT (-87.655420 41.649462)",3183037673,,,,,,
2604,,-87.644895,41.649465,,,0,"POINT (-87.644895 41.649465)",3183037674,,,,,,
2605,,-87.655642,41.649467,,,0,"POINT (-87.655642 41.649467)",3183037675,,,,,,
2606,,-87.655611,41.649472,,,0,"POINT (-87.655611 41.649472)",3183037676,switch,,,,,
2607,,-87.656899,41.649473,,,0,"POINT (-87.656899 41.649473)",3183037677,,,,,,
2608,,-87.644989,41.649475,,,0,"POINT (-87.644989 41.649475)",3183037678,switch,,,,,
2609,,-87.657117,41.649476,,,0,"POINT (-87.657117 41.649476)",3183037679,,,,,,
2610,,-87.641272,41.649477,,,0,"POINT (-87.641272 41.649477)",3183037680,,,,,,
2611,,-87.645133,41.649487,,,0,"POINT (-87.645133 41.649487)",3183037681,,,,,,
2612,,-87.645355,41.649489,,,0,"POINT (-87.645355 41.649489)",3183037682,,,,,,
2613,,-87.637513,41.649494,,,0,"POINT (-87.637513 41.649494)",3183037683,,,,,,
2614,,-87.637486,41.649495,,,0,"POINT (-87.637486 41.649495)",3183037684,switch,,,,,
2615,,-87.637540,41.649495,,,0,"POINT (-87.637540 41.649495)",3183037685,,,,,,
2616,,-87.641564,41.649496,,,0,"POINT (-87.641564 41.649496)",3183037686,,,,,,
2617,,-87.655381,41.649497,,,0,"POINT (-87.655381 41.649497)",3183037687,,,,,,
2618,,-87.657996,41.649500,,,0,"POINT (-87.657996 41.649500)",3183037688,,,,,,
2619,,-87.645248,41.649504,,,0,"POINT (-87.645248 41.649504)",3183037689,,,,,,
2620,,-87.657196,41.649504,,,0,"POINT (-87.657196 41.649504)",3183037690,,,,,,
2621,,-87.645272,41.649507,,,0,"POINT (-87.645272 41.649507)",3183037691,switch,,,,,
2622,,-87.655125,41.649508,,,0,"POINT (-87.655125 41.649508)",3183037692,,,,,,
2623,,-87.641004,41.649508,,,0,"POINT (-87.641004 41.649508)",3183037693,,,,,,
2624,,-87.625356,41.649512,,,0,"POINT (-87.625356 41.649512)",3183037694,,,,,,
2625,,-87.655355,41.649514,,,0,"POINT (-87.655355 41.649514)",3183037695,,,,,,
2626,,-87.638280,41.649515,,,0,"POINT (-87.638280 41.649515)",3183037696,,,,,,
2627,,-87.638268,41.649515,,,0,"POINT (-87.638268 41.649515)",3183037697,switch,,,,,
2628,,-87.640563,41.649516,,,0,"POINT (-87.640563 41.649516)",3183037698,,,,,,
2629,,-87.658300,41.649516,,,0,"POINT (-87.658300 41.649516)",3183037699,,,,,,
2630,,-87.636965,41.649516,,,0,"POINT (-87.636965 41.649516)",3183037700,,,,,,
2631,,-87.658145,41.649518,,,0,"POINT (-87.658145 41.649518)",3183037701,,,,,,
2632,,-87.641794,41.649518,,,0,"POINT (-87.641794 41.649518)",3183037702,switch,,,,,
2633,,-87.655326,41.649518,,,0,"POINT (-87.655326 41.649518)",3183037703,switch,,,,,
2634,,-87.645426,41.649519,,,0,"POINT (-87.645426 41.649519)",3183037704,,,,,,
2635,,-87.645660,41.649519,,,0,"POINT (-87.645660 41.649519)",3183037705,,,,,,
2636,,-87.641817,41.649521,,,0,"POINT (-87.641817 41.649521)",3183037706,,,,,,
2637,,-87.659839,41.649525,,,0,"POINT (-87.659839 41.649525)",3183037707,,,,,,
2638,,-87.641875,41.649525,,,0,"POINT (-87.641875 41.649525)",3183037708,,,,,,
2639,,-87.658264,41.649531,,,0,"POINT (-87.658264 41.649531)",3183037709,,,,,,
2640,,-87.641431,41.649536,,,0,"POINT (-87.641431 41.649536)",3183037710,,,,,,
2641,,-87.645550,41.649538,,,0,"POINT (-87.645550 41.649538)",3183037711,switch,,,,,
2642,,-87.655135,41.649541,,,0,"POINT (-87.655135 41.649541)",3183037712,,,,,,
2643,,-87.659975,41.649543,,,0,"POINT (-87.659975 41.649543)",3183037713,,,,,,
2644,,-87.637439,41.649548,,,0,"POINT (-87.637439 41.649548)",3183037714,,,,,,
2645,,-87.645989,41.649550,,,0,"POINT (-87.645989 41.649550)",3183037715,,,,,,
2646,,-87.645730,41.649550,,,0,"POINT (-87.645730 41.649550)",3183037716,,,,,,
2647,,-87.654806,41.649554,,,0,"POINT (-87.654806 41.649554)",3183037717,,,,,,
2648,,-87.642479,41.649555,,,0,"POINT (-87.642479 41.649555)",3183037718,,,,,,
2649,,-87.657376,41.649557,,,0,"POINT (-87.657376 41.649557)",3183037719,,,,,,
2650,,-87.655069,41.649561,,,0,"POINT (-87.655069 41.649561)",3183037720,,,,,,
2651,,-87.655050,41.649564,,,0,"POINT (-87.655050 41.649564)",3183037721,switch,,,,,
2652,,-87.625570,41.649567,,,0,"POINT (-87.625570 41.649567)",3183037722,switch,,,,,
2653,,-87.645809,41.649567,,,0,"POINT (-87.645809 41.649567)",3183037723,,,,,,
2654,,-87.644300,41.649569,,,0,"POINT (-87.644300 41.649569)",3183037724,,,,,,
2655,,-87.645831,41.649569,,,0,"POINT (-87.645831 41.649569)",3183037725,switch,,,,,
2656,,-87.625591,41.649573,,,0,"POINT (-87.625591 41.649573)",3183037726,,,,,,
2657,,-87.625172,41.649581,,,0,"POINT (-87.625172 41.649581)",3183037727,,,,,,
2658,,-87.646034,41.649583,,,0,"POINT (-87.646034 41.649583)",3183037728,,,,,,
2659,,-87.654830,41.649588,,,0,"POINT (-87.654830 41.649588)",3183037729,,,,,,
2660,,-87.642952,41.649592,,,0,"POINT (-87.642952 41.649592)",3183037730,,,,,,
2661,,-87.639007,41.649594,,,0,"POINT (-87.639007 41.649594)",3183037731,,,,,,
2662,,-87.639176,41.649595,,,0,"POINT (-87.639176 41.649595)",3183037732,,,,,,
2663,,-87.646068,41.649595,,,0,"POINT (-87.646068 41.649595)",3183037733,,,,,,
2664,,-87.638966,41.649598,,,0,"POINT (-87.638966 41.649598)",3183037734,switch,,,,,
2665,,-87.625405,41.649599,,,0,"POINT (-87.625405 41.649599)",3183037736,,,,,,
2666,,-87.646115,41.649601,,,0,"POINT (-87.646115 41.649601)",3183037737,switch,,,,,
2667,,-87.659383,41.649601,,,0,"POINT (-87.659383 41.649601)",3183037738,,,,,,
2668,,-87.658065,41.649601,,,0,"POINT (-87.658065 41.649601)",3183037739,,,,,,
2669,,-87.654501,41.649602,,,0,"POINT (-87.654501 41.649602)",3183037740,,,,,,
2670,,-87.654783,41.649608,,,0,"POINT (-87.654783 41.649608)",3183037741,,,,,,
2671,,-87.654774,41.649609,,,0,"POINT (-87.654774 41.649609)",3183037742,switch,,,,,
2672,,-87.641259,41.649611,,,0,"POINT (-87.641259 41.649611)",3183037743,,,,,,
2673,,-87.625140,41.649613,,,0,"POINT (-87.625140 41.649613)",3183037744,,,,,,
2674,,-87.639688,41.649614,,,0,"POINT (-87.639688 41.649614)",3183037745,,,,,,
2675,,-87.646321,41.649614,,,0,"POINT (-87.646321 41.649614)",3183037746,,,,,,
2676,,-87.657664,41.649625,,,0,"POINT (-87.657664 41.649625)",3183037747,,,,,,
2677,,-87.646391,41.649631,,,0,"POINT (-87.646391 41.649631)",3183037748,switch,,,,,
2678,,-87.654554,41.649634,,,0,"POINT (-87.654554 41.649634)",3183037749,,,,,,
2679,,-87.641770,41.649634,,,0,"POINT (-87.641770 41.649634)",3183037750,,,,,,
2680,,-87.625832,41.649638,,,0,"POINT (-87.625832 41.649638)",3183037751,,,,,,
2681,,-87.625693,41.649642,,,0,"POINT (-87.625693 41.649642)",3183037752,,,,,,
2682,,-87.659363,41.649645,,,0,"POINT (-87.659363 41.649645)",3183037753,,,,,,
2683,,-87.636423,41.649645,,,0,"POINT (-87.636423 41.649645)",3183037754,,,,,,
2684,,-87.654225,41.649645,,,0,"POINT (-87.654225 41.649645)",3183037755,,,,,,
2685,,-87.646645,41.649647,,,0,"POINT (-87.646645 41.649647)",3183037756,,,,,,
2686,,-87.657980,41.649649,,,0,"POINT (-87.657980 41.649649)",3183037757,,,,,,
2687,,-87.654533,41.649649,,,0,"POINT (-87.654533 41.649649)",3183037758,,,,,,
2688,,-87.641299,41.649650,,,0,"POINT (-87.641299 41.649650)",3183037759,,,,,,
2689,,-87.639316,41.649654,,,0,"POINT (-87.639316 41.649654)",3183037760,,,,,,
2690,,-87.637729,41.649655,,,0,"POINT (-87.637729 41.649655)",3183037761,,,,,,
2691,,-87.654493,41.649656,,,0,"POINT (-87.654493 41.649656)",3183037762,switch,,,,,
2692,,-87.636241,41.649657,,,0,"POINT (-87.636241 41.649657)",3183037763,,,,,,
2693,,-87.641528,41.649658,,,0,"POINT (-87.641528 41.649658)",3183037764,,,,,,
2694,,-87.636083,41.649659,,,0,"POINT (-87.636083 41.649659)",3183037765,,,,,,
2695,,-87.636169,41.649659,,,0,"POINT (-87.636169 41.649659)",3183037766,switch,,,,,
2696,,-87.636193,41.649659,,,0,"POINT (-87.636193 41.649659)",3183037767,,,,,,
2697,,-87.636074,41.649659,,,0,"POINT (-87.636074 41.649659)",3183037768,switch,,,,,
2698,,-87.657948,41.649662,,,0,"POINT (-87.657948 41.649662)",3183037769,switch,,,,,
2699,,-87.642077,41.649663,,,0,"POINT (-87.642077 41.649663)",3183037770,,,,,,
2700,,-87.646678,41.649664,,,0,"POINT (-87.646678 41.649664)",3183037771,switch,,,,,
2701,,-87.627098,41.649665,,,0,"POINT (-87.627098 41.649665)",3183037772,,,,,,
2702,,-87.630862,41.649665,,,0,"POINT (-87.630862 41.649665)",3183037773,,,,,,
2703,,-87.635062,41.649666,,,0,"POINT (-87.635062 41.649666)",3183037774,,,,,,
2704,,-87.628485,41.649667,,,0,"POINT (-87.628485 41.649667)",3183037775,,,,,,
2705,,-87.635864,41.649667,,,0,"POINT (-87.635864 41.649667)",3183037776,,,,,,
2706,,-87.635000,41.649669,,,0,"POINT (-87.635000 41.649669)",3183037777,,,,,,
2707,,-87.634977,41.649671,,,0,"POINT (-87.634977 41.649671)",3183037778,switch,,,,,
2708,,-87.646747,41.649671,,,0,"POINT (-87.646747 41.649671)",3183037779,,,,,,
2709,,-87.656735,41.649674,,,0,"POINT (-87.656735 41.649674)",3183037780,,,,,,
2710,,-87.654284,41.649679,,,0,"POINT (-87.654284 41.649679)",3183037781,,,,,,
2711,,-87.646920,41.649679,,,0,"POINT (-87.646920 41.649679)",3183037782,,,,,,
2712,,-87.641893,41.649683,,,0,"POINT (-87.641893 41.649683)",3183037783,,,,,,
2713,,-87.640833,41.649687,,,0,"POINT (-87.640833 41.649687)",3183037784,,,,,,
2714,,-87.654065,41.649689,,,0,"POINT (-87.654065 41.649689)",3183037785,,,,,,
2715,,-87.657749,41.649690,,,0,"POINT (-87.657749 41.649690)",3183037786,,,,,,
2716,,-87.639342,41.649690,,,0,"POINT (-87.639342 41.649690)",3183037787,,,,,,
2717,,-87.631207,41.649691,,,0,"POINT (-87.631207 41.649691)",3183037788,,,,,,
2718,,-87.626078,41.649691,,,0,"POINT (-87.626078 41.649691)",3183037789,,,,,,
2719,,-87.637848,41.649692,,,0,"POINT (-87.637848 41.649692)",3183037790,,,,,,
2720,,-87.641529,41.649695,,,0,"POINT (-87.641529 41.649695)",3183037791,,,,,,
2721,,-87.646967,41.649696,,,0,"POINT (-87.646967 41.649696)",3183037792,switch,,,,,
2722,,-87.654248,41.649697,,,0,"POINT (-87.654248 41.649697)",3183037793,,,,,,
2723,,-87.625621,41.649699,,,0,"POINT (-87.625621 41.649699)",3183037794,,,,,,
2724,,-87.654214,41.649702,,,0,"POINT (-87.654214 41.649702)",3183037795,switch,,,,,
2725,,-87.635390,41.649705,,,0,"POINT (-87.635390 41.649705)",3183037796,,,,,,
2726,,-87.635354,41.649706,,,0,"POINT (-87.635354 41.649706)",3183037797,,,,,,
2727,,-87.635326,41.649708,,,0,"POINT (-87.635326 41.649708)",3183037798,switch,,,,,
2728,,-87.641753,41.649710,,,0,"POINT (-87.641753 41.649710)",3183037799,,,,,,
2729,,-87.647177,41.649710,,,0,"POINT (-87.647177 41.649710)",3183037800,,,,,,
2730,,-87.642169,41.649712,,,0,"POINT (-87.642169 41.649712)",3183037801,,,,,,
2731,,-87.657200,41.649716,,,0,"POINT (-87.657200 41.649716)",3183037802,,,,,,
2732,,-87.647182,41.649721,,,0,"POINT (-87.647182 41.649721)",3183037803,,,,,,
2733,,-87.654023,41.649724,,,0,"POINT (-87.654023 41.649724)",3183037804,,,,,,
2734,,-87.625553,41.649724,,,0,"POINT (-87.625553 41.649724)",3183037805,,,,,,
2735,,-87.626041,41.649725,,,0,"POINT (-87.626041 41.649725)",3183037806,,,,,,
2736,,-87.627311,41.649726,,,0,"POINT (-87.627311 41.649726)",3183037807,,,,,,
2737,,-87.647250,41.649728,,,0,"POINT (-87.647250 41.649728)",3183037808,switch,,,,,
2738,,-87.639567,41.649729,,,0,"POINT (-87.639567 41.649729)",3183037809,,,,,,
2739,,-87.637697,41.649733,,,0,"POINT (-87.637697 41.649733)",3183037810,,,,,,
2740,,-87.626328,41.649733,,,0,"POINT (-87.626328 41.649733)",3183037811,,,,,,
2741,,-87.640262,41.649734,,,0,"POINT (-87.640262 41.649734)",3183037812,,,,,,
2742,,-87.653711,41.649736,,,0,"POINT (-87.653711 41.649736)",3183037813,,,,,,
2743,,-87.647448,41.649739,,,0,"POINT (-87.647448 41.649739)",3183037814,,,,,,
2744,,-87.634911,41.649743,,,0,"POINT (-87.634911 41.649743)",3183037815,,,,,,
2745,,-87.653962,41.649743,,,0,"POINT (-87.653962 41.649743)",3183037816,,,,,,
2746,,-87.647392,41.649744,,,0,"POINT (-87.647392 41.649744)",3183037817,,,,,,
2747,,-87.634844,41.649745,,,0,"POINT (-87.634844 41.649745)",3183037818,,,,,,
2748,,-87.653941,41.649746,,,0,"POINT (-87.653941 41.649746)",3183037819,switch,,,,,
2749,,-87.634807,41.649747,,,0,"POINT (-87.634807 41.649747)",3183037820,switch,,,,,
2750,,-87.627410,41.649748,,,0,"POINT (-87.627410 41.649748)",3183037821,,,,,,
2751,,-87.642170,41.649751,,,0,"POINT (-87.642170 41.649751)",3183037822,,,,,,
2752,,-87.641020,41.649754,,,0,"POINT (-87.641020 41.649754)",3183037823,,,,,,
2753,,-87.657682,41.649754,,,0,"POINT (-87.657682 41.649754)",3183037824,,,,,,
2754,,-87.625903,41.649757,,,0,"POINT (-87.625903 41.649757)",3183037825,,,,,,
2755,,-87.647531,41.649758,,,0,"POINT (-87.647531 41.649758)",3183037826,switch,,,,,
2756,,-87.631712,41.649763,,,0,"POINT (-87.631712 41.649763)",3183037827,,,,,,
2757,,-87.626254,41.649765,,,0,"POINT (-87.626254 41.649765)",3183037828,,,,,,
2758,,-87.653768,41.649766,,,0,"POINT (-87.653768 41.649766)",3183037829,,,,,,
2759,,-87.627554,41.649766,,,0,"POINT (-87.627554 41.649766)",3183037830,,,,,,
2760,,-87.626617,41.649768,,,0,"POINT (-87.626617 41.649768)",3183037831,,,,,,
2761,,-87.639532,41.649769,,,0,"POINT (-87.639532 41.649769)",3183037832,,,,,,
2762,,-87.647729,41.649770,,,0,"POINT (-87.647729 41.649770)",3183037833,,,,,,
2763,,-87.640227,41.649771,,,0,"POINT (-87.640227 41.649771)",3183037834,,,,,,
2764,,-87.637446,41.649773,,,0,"POINT (-87.637446 41.649773)",3183037835,,,,,,
2765,,-87.634371,41.649776,,,0,"POINT (-87.634371 41.649776)",3183037836,,,,,,
2766,,-87.633544,41.649778,,,0,"POINT (-87.633544 41.649778)",3183037837,,,,,,
2767,,-87.634336,41.649778,,,0,"POINT (-87.634336 41.649778)",3183037838,,,,,,
2768,,-87.634294,41.649778,,,0,"POINT (-87.634294 41.649778)",3183037839,switch,,,,,
2769,,-87.634263,41.649778,,,0,"POINT (-87.634263 41.649778)",3183037840,,,,,,
2770,,-87.634227,41.649779,,,0,"POINT (-87.634227 41.649779)",3183037841,switch,,,,,
2771,,-87.653513,41.649779,,,0,"POINT (-87.653513 41.649779)",3183037842,,,,,,
2772,,-87.633494,41.649780,,,0,"POINT (-87.633494 41.649780)",3183037843,,,,,,
2773,,-87.633452,41.649780,,,0,"POINT (-87.633452 41.649780)",3183037844,switch,,,,,
2774,,-87.627736,41.649783,,,0,"POINT (-87.627736 41.649783)",3183037845,,,,,,
2775,,-87.632044,41.649783,,,0,"POINT (-87.632044 41.649783)",3183037846,switch,,,,,
2776,,-87.632067,41.649783,,,0,"POINT (-87.632067 41.649783)",3183037847,,,,,,
2777,,-87.626836,41.649783,,,0,"POINT (-87.626836 41.649783)",3183037848,,,,,,
2778,,-87.653711,41.649784,,,0,"POINT (-87.653711 41.649784)",3183037849,,,,,,
2779,,-87.647792,41.649786,,,0,"POINT (-87.647792 41.649786)",3183037850,,,,,,
2780,,-87.640885,41.649788,,,0,"POINT (-87.640885 41.649788)",3183037851,,,,,,
2781,,-87.626434,41.649789,,,0,"POINT (-87.626434 41.649789)",3183037852,,,,,,
2782,,-87.653676,41.649790,,,0,"POINT (-87.653676 41.649790)",3183037853,switch,,,,,
2783,,-87.627970,41.649791,,,0,"POINT (-87.627970 41.649791)",3183037854,,,,,,
2784,,-87.627931,41.649791,,,0,"POINT (-87.627931 41.649791)",3183037855,switch,,,,,
2785,,-87.627091,41.649792,,,0,"POINT (-87.627091 41.649792)",3183037856,,,,,,
2786,,-87.625870,41.649792,,,0,"POINT (-87.625870 41.649792)",3183037857,,,,,,
2787,,-87.657269,41.649795,,,0,"POINT (-87.657269 41.649795)",3183037858,,,,,,
2788,,-87.656737,41.649797,,,0,"POINT (-87.656737 41.649797)",3183037859,,,,,,
2789,,-87.645093,41.649798,,,0,"POINT (-87.645093 41.649798)",3183037860,,,,,,
2790,,-87.648208,41.649800,,,0,"POINT (-87.648208 41.649800)",3183037861,,,,,,
2791,,-87.641944,41.649800,,,0,"POINT (-87.641944 41.649800)",3183037862,,,,,,
2792,,-87.648000,41.649801,,,0,"POINT (-87.648000 41.649801)",3183037863,,,,,,
2793,,-87.626189,41.649804,,,0,"POINT (-87.626189 41.649804)",3183037864,,,,,,
2794,,-87.657436,41.649807,,,0,"POINT (-87.657436 41.649807)",3183037865,,,,,,
2795,,-87.639607,41.649808,,,0,"POINT (-87.639607 41.649808)",3183037866,,,,,,
2796,,-87.643719,41.649810,,,0,"POINT (-87.643719 41.649810)",3183037867,,,,,,
2797,,-87.637410,41.649814,,,0,"POINT (-87.637410 41.649814)",3183037868,,,,,,
2798,,-87.653456,41.649815,,,0,"POINT (-87.653456 41.649815)",3183037869,,,,,,
2799,,-87.639002,41.649816,,,0,"POINT (-87.639002 41.649816)",3183037870,,,,,,
2800,,-87.640553,41.649820,,,0,"POINT (-87.640553 41.649820)",3183037871,,,,,,
2801,,-87.633499,41.649823,,,0,"POINT (-87.633499 41.649823)",3183037872,,,,,,
2802,,-87.633452,41.649826,,,0,"POINT (-87.633452 41.649826)",3183037873,switch,,,,,
2803,,-87.626870,41.649827,,,0,"POINT (-87.626870 41.649827)",3183037875,,,,,,
2804,,-87.653200,41.649827,,,0,"POINT (-87.653200 41.649827)",3183037876,,,,,,
2805,,-87.657539,41.649834,,,0,"POINT (-87.657539 41.649834)",3183037877,,,,,,
2806,,-87.627419,41.649836,,,0,"POINT (-87.627419 41.649836)",3183037878,,,,,,
2807,,-87.653390,41.649837,,,0,"POINT (-87.653390 41.649837)",3183037879,,,,,,
2808,,-87.653383,41.649838,,,0,"POINT (-87.653383 41.649838)",3183037880,switch,,,,,
2809,,-87.626478,41.649839,,,0,"POINT (-87.626478 41.649839)",3183037881,,,,,,
2810,,-87.626156,41.649840,,,0,"POINT (-87.626156 41.649840)",3183037882,,,,,,
2811,,-87.641944,41.649841,,,0,"POINT (-87.641944 41.649841)",3183037883,,,,,,
2812,,-87.657757,41.649842,,,0,"POINT (-87.657757 41.649842)",3183037884,,,,,,
2813,,-87.641302,41.649845,,,0,"POINT (-87.641302 41.649845)",3183037885,,,,,,
2814,,-87.639613,41.649848,,,0,"POINT (-87.639613 41.649848)",3183037886,,,,,,
2815,,-87.645340,41.649849,,,0,"POINT (-87.645340 41.649849)",3183037887,,,,,,
2816,,-87.640272,41.649853,,,0,"POINT (-87.640272 41.649853)",3183037888,,,,,,
2817,,-87.637404,41.649854,,,0,"POINT (-87.637404 41.649854)",3183037889,,,,,,
2818,,-87.653178,41.649860,,,0,"POINT (-87.653178 41.649860)",3183037890,,,,,,
2819,,-87.626769,41.649861,,,0,"POINT (-87.626769 41.649861)",3183037891,,,,,,
2820,,-87.640930,41.649871,,,0,"POINT (-87.640930 41.649871)",3183037892,,,,,,
2821,,-87.652885,41.649872,,,0,"POINT (-87.652885 41.649872)",3183037893,,,,,,
2822,,-87.627354,41.649874,,,0,"POINT (-87.627354 41.649874)",3183037894,,,,,,
2823,,-87.642890,41.649876,,,0,"POINT (-87.642890 41.649876)",3183037895,,,,,,
2824,,-87.653139,41.649877,,,0,"POINT (-87.653139 41.649877)",3183037896,,,,,,
2825,,-87.626481,41.649879,,,0,"POINT (-87.626481 41.649879)",3183037897,,,,,,
2826,,-87.645549,41.649881,,,0,"POINT (-87.645549 41.649881)",3183037898,switch,,,,,
2827,,-87.645555,41.649881,,,0,"POINT (-87.645555 41.649881)",3183037899,,,,,,
2828,,-87.653114,41.649881,,,0,"POINT (-87.653114 41.649881)",3183037900,switch,,,,,
2829,,-87.645581,41.649884,,,0,"POINT (-87.645581 41.649884)",3183037901,switch,,,,,
2830,,-87.645591,41.649886,,,0,"POINT (-87.645591 41.649886)",3183037902,,,,,,
2831,,-87.645685,41.649893,,,0,"POINT (-87.645685 41.649893)",3183037903,,,,,,
2832,,-87.637272,41.649895,,,0,"POINT (-87.637272 41.649895)",3183037904,,,,,,
2833,,-87.645942,41.649896,,,0,"POINT (-87.645942 41.649896)",3183037905,,,,,,
2834,,-87.657330,41.649896,,,0,"POINT (-87.657330 41.649896)",3183037906,,,,,,
2835,,-87.626808,41.649903,,,0,"POINT (-87.626808 41.649903)",3183037907,,,,,,
2836,,-87.652881,41.649907,,,0,"POINT (-87.652881 41.649907)",3183037908,,,,,,
2837,,-87.642303,41.649909,,,0,"POINT (-87.642303 41.649909)",3183037909,,,,,,
