mode,route_id,o_zone_id,d_zone_id,unique_route_id,prob,node_ids,link_ids,distance_mile,total_distance_km,total_free_flow_travel_time,total_travel_time,route_key,volume,
sov,0,23,18,1,1,23;353;203;199;200;202;205;352;204;201;351;115;358;213;349;208;366;217;220;18,45;514;301;297;298;300;303;507;302;299;503;204;531;309;499;305;560;313;316,0.583791,0.93932,1.24455,1.24455,4557_6706,3.4306
sov,0,23,25,1,1,23;353;65;110;196;180;55;153;177;359;80;25,45;513;129;201;294;278;107;249;274;535;149,0.43982,0.70767,0.896469,0.896469,1776_2774,3.4306
sov,0,23,29,1,1,23;353;203;199;200;202;205;352;204;201;351;115;358;213;349;208;366;29,45;514;301;297;298;300;303;507;302;299;503;204;531;309;499;305;557,0.544798,0.87658,1.17996,1.17996,4131_6074,3.4306
sov,0,24,12,1,1,24;12,46,0.000316967,0.00051,0.00102,0.00102,36_46,3.367
sov,0,25,2,1,1,25;80;359;177;153;350;167;111;102;197;198;353;203;199;200;202;205;352;204;201;351;115;358;213;349;2,48;150;536;273;250;502;265;203;185;295;296;514;301;297;298;300;303;507;302;299;503;204;531;309;497,0.804201,1.29396,1.49846,1.49847,5426_8168,5.0506
sov,0,25,5,1,1,25;80;359;177;153;350;167;111;102;197;198;353;203;199;200;202;205;352;204;201;351;357;354;107;64;5,48;150;536;273;250;502;265;203;185;295;296;514;301;297;298;300;303;507;302;299;506;528;515;195;124,0.920938,1.48179,1.70497,1.70498,5276_7992,3.367
sov,0,25,6,1,1,25;80;359;177;153;350;167;111;102;197;198;353;203;199;200;202;205;352;204;201;351;357;354;355;53;6,48;150;536;273;250;502;265;203;185;295;296;514;301;297;298;300;303;507;302;299;506;528;517;519;103,1.01634,1.63529,1.8678,1.8678,5514_8297,5.0506
sov,0,25,7,1,1,25;80;359;177;153;350;167;111;102;197;198;353;203;199;200;202;205;352;204;201;351;239;7,48;150;536;273;250;502;265;203;185;295;296;514;301;297;298;300;303;507;302;299;504;346,0.637178,1.02522,1.11511,1.11511,4635_6974,1.6835
sov,0,25,8,1,1,25;80;359;177;153;350;167;111;102;197;198;353;203;199;200;202;205;352;328;336;8,48;150;536;273;250;502;265;203;185;295;296;514;301;297;298;300;303;509;468;479,0.53926,0.86767,0.969189,0.969189,4305_6472,1.6835
sov,0,25,9,1,1,25;9,47,0.141417,0.22754,0.45508,0.45508,34_47,3.367
sov,0,25,15,1,1,25;80;359;177;153;350;15,48;150;536;273;250;501,0.266756,0.42921,0.400764,0.400764,1159_1758,3.367
sov,0,25,16,1,1,25;80;359;60;16,48;150;533;117,0.221827,0.35692,0.602421,0.602424,540_848,3.367
sov,0,25,18,1,1,25;80;359;177;153;350;167;111;102;197;198;353;203;199;200;202;205;352;204;201;351;115;358;213;349;208;366;217;220;18,48;150;536;273;250;502;265;203;185;295;296;514;301;297;298;300;303;507;302;299;503;204;531;309;499;305;560;313;316,0.884531,1.42321,1.61837,1.61837,6453_9664,1.6835
sov,0,25,23,1,1,25;80;359;177;153;350;167;111;102;197;198;353;23,48;150;536;273;250;502;265;203;185;295;296;511,0.440342,0.70851,0.823059,0.82306,2295_3514,3.367
sov,0,25,29,1,1,25;80;359;177;153;350;167;111;102;197;198;353;203;199;200;202;205;352;204;201;351;115;358;213;349;208;366;29,48;150;536;273;250;502;265;203;185;295;296;514;301;297;298;300;303;507;302;299;503;204;531;309;499;305;557,0.845538,1.36047,1.55378,1.55378,6027_9032,1.6835
sov,0,26,9,1,1,26;9,50,0.00346799,0.00558,0.01116,0.01116,35_50,3.367
sov,0,29,2,1,1,29;366;168;349;2,52;559;266;497,0.179689,0.28912,0.389225,0.38923,914_1374,5.0506
sov,0,29,5,1,1,29;366;168;349;211;358;63;64;5,52;559;266;500;307;529;121;124,0.459602,0.7395,1.03294,1.03294,1613_2458,3.367
sov,0,29,6,1,1,29;366;168;349;211;358;63;64;53;6,52;559;266;500;307;529;121;125;103,0.555183,0.89329,1.26362,1.26362,1667_2562,5.0506
sov,0,29,7,1,1,29;366;168;349;211;358;210;351;239;7,52;559;266;500;307;530;306;504;346,0.34481,0.5548,0.6739,0.6739,2288_3370,1.6835
sov,0,29,8,1,1,29;366;168;349;211;358;210;351;352;328;336;8,52;559;266;500;307;530;306;505;509;468;479,0.445879,0.71742,0.928188,0.928188,3066_4481,1.6835
sov,0,29,15,1,1,29;366;168;349;211;358;210;351;352;207;353;65;110;196;180;350;15,52;559;266;500;307;530;306;505;508;304;513;129;201;294;279;501,0.797545,1.28325,1.46986,1.46986,3870_5754,3.367
