full_id,osm_id,osm_type,highway,name,name:en,name:zh,oneway,name:ru,name:vi,name:zh-Hans,name:zh_pinyin,lanes,int_name,surface,lit,bridge,layer,trolley_wire,ref,alt_name,alt_name:en,bicycle,junction,cycleway:right,designation,name:fr,foot,maxspeed,maxheight,horse,oneway:hour_off,oneway:hour_on,oneway:psv,alt_name:zh_pinyin,wikipedia,cycleway,maxaxleload,maxweight,name:zh-Hant,bridge:name,access,psv,roundabout,local_name,tunnel,cutting,bridge_name,int_ref,tunnel:name,motor_vehicle
w33613382,"33613382",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w33613383,"33613383",way,primary,广渠门外大街,Guanqumen Outer Avenue,广渠门外大街,yes,,,,Guǎng qú mén wài dàjiē,,Guanqumenwai Dajie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w33613407,"33613407",way,primary,崇文门外大街,Chongwenmen Outer Street,崇文门外大街,yes,,,,Chóngwénmén wài dà jiē,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w33613426,"33613426",way,primary,天坛东路,Tiantan East Road,,yes,,,,Tiantan Donglu,,,,,,,,,,,,,,,,,,,,,,,,zh:天坛东路,,,,,,,,,,,,,,,
w33613429,"33613429",way,primary,天坛东路,Tiantan East Road,,yes,,,,Tiantan Donglu,,,,,,,,,,,,,,,,,,,,,,,,zh:天坛东路,,,,,,,,,,,,,,,
w33617271,"33617271",way,primary,Shuanglong Lu,,双龙路,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w33869069,"33869069",way,primary,姜庄路,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w34104257,"34104257",way,primary,天坛东路,Tiantan East Road,,yes,,,,Tiantan Donglu,,,,,,,,,,,,,,,,,,,,,,,,zh:天坛东路,,,,,,,,,,,,,,,
w34104260,"34104260",way,primary,朝阳门内大街,Chaoyangmen Inner Street,朝阳门内大街,yes,,,,cháoyángmén nèi dàJiē,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w34104264,"34104264",way,primary,地安门西大街,W. Di'anmen Street,,yes,,,,Dì'ānmén Xīdàjiē,,,asphalt,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w34104298,"34104298",way,primary,地安门东大街,,,yes,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w34322243,"34322243",way,primary,姚家园路,Yaojiayuan Road,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w35875443,"35875443",way,primary,安四路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w35875449,"35875449",way,primary,安四路,,,,,,,,,,,,,,,S213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w35875451,"35875451",way,primary,安四路,,,yes,,,,,"3",,,,,,,S213,,,,,,,,,"60",,,,,,,,,,,,,,,,,,,,,,
w35901403,"35901403",way,primary,石担路支线,,,,,,,,,,,,,,,S209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w35984204,"35984204",way,primary,安四路,,,,,,,,,,,,,,,S213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w35984220,"35984220",way,primary,怀长路,Huaichang Highway,,no,,,,,,,,,,,,S308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w35984221,"35984221",way,primary,怀长路,Huaichang Highway,,,,,,,,,,,,,,S308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w35984223,"35984223",way,primary,怀长路,Huaichang Highway,,,,,,,,,,,,,,S308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w36334282,"36334282",way,primary,顺沙路,Shunsha Highway,,,,,,,,,,,,,,S321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w36497027,"36497027",way,primary,卧龙环岛,,,yes,,,,,,,,,,,,,,,,roundabout,,,,,,,,,,,,,,,,,,,,,,,,,,,
w41656899,"41656899",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,
w41656946,"41656946",way,primary,花园东路,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w41712741,"41712741",way,primary,密关路,,,,,,,,,,,,,,,S205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w41717677,"41717677",way,primary,密关路,,,,,,,,,,,,,,,S205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42355291,"42355291",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42355292,"42355292",way,primary,小营东路,,,yes,,,,,,Xiaoying Donglu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42362954,"42362954",way,primary,,,,yes,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42365809,"42365809",way,primary,西大望路,Xidawang Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42365823,"42365823",way,primary,Shuanglong Lu,,双龙路,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42366438,"42366438",way,primary,展览馆路,Zhanlanguan Road,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42369132,"42369132",way,primary,角门路,Jiaomen Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42372483,"42372483",way,primary,阜石路,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42415206,"42415206",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42416133,"42416133",way,primary,东大街,,,,,,,,,Dongda Jie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42416314,"42416314",way,primary,万丰路,,,yes,,,,,,Wanfeng Lu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42417409,"42417409",way,primary,玉泉路,Yuquan Road,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42428181,"42428181",way,primary,车公庄西路,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42491137,"42491137",way,primary,石担路,,,yes,,,,,"2",,,,,,,S209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42491193,"42491193",way,primary,石担路,,,yes,,,,,,,,,,,,S209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42492425,"42492425",way,primary,城子大街,,,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42492987,"42492987",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42493114,"42493114",way,primary,顺沙路,,,,,,,,,,,,,,,S321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42493153,"42493153",way,primary,顺沙路,,,,,,,,,,,,,,,S321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42493168,"42493168",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42493326,"42493326",way,primary,顺沙路,Shunsha Highway,,,,,,,,,,,,,,S321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42493371,"42493371",way,primary,通顺路,,,,,,,,,,,,,,,S201,,,,,,,,,,,,,,,,,track,,,,,,,,,,,,,,
w42498604,"42498604",way,primary,密三路,,,yes,,,,,"2",,,,,,,S204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42498621,"42498621",way,primary,,,,yes,,,,,,,,,,,,S305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42498675,"42498675",way,primary,顺平辅线,,,yes,,,,,,,,,,,,S306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42498677,"42498677",way,primary,顺平路,,,yes,,,,,,,,,,,,S305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42498679,"42498679",way,primary,顺平路,,,yes,,,,,,,,,,,,S305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42498684,"42498684",way,primary,顺密路,,,,,,,,,,,,,,,S203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42498688,"42498688",way,primary,顺平辅线,,,yes,,,,,,,,,,,,S306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42498759,"42498759",way,primary,,,,,,,,,,,,,,,,,,,,roundabout,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42498760,"42498760",way,primary,,,,yes,,,,,,,,,,,,,,,,roundabout,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42498763,"42498763",way,primary,,,,yes,,,,,,,,,,,,S204,,,,roundabout,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42499340,"42499340",way,primary,兴良路,Xingliang Road,兴良路,,,,,,,,,,,,,S316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42499364,"42499364",way,primary,京周路,,,yes,,,,,,,,,,,,S317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42499367,"42499367",way,primary,昊天大街,,,yes,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42499387,"42499387",way,primary,京周路,,,yes,,,,,,,,,,,,S317,月华大街,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42499421,"42499421",way,primary,昊天大街,,,yes,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42500223,"42500223",way,primary,京良路,,,,,,,,,,,,,,,S315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42500235,"42500235",way,primary,京良路,Jingliang Road,京良路,yes,,,,,"3",,,,yes,"1",,S315,,,,,,,,,,,,,,,,,,"13","20",,,,,,,,,,,,
w42500236,"42500236",way,primary,京良路,Jingliang Road,京良路,yes,,,,,"3",,,,,,,S315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42500237,"42500237",way,primary,京良路,,,yes,,,,,"3",,,,yes,"1",,S315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42500273,"42500273",way,primary,京良路,,,yes,,,,,"3",,,,,,,S315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42500278,"42500278",way,primary,京良路,,,yes,,,,,"2",,,,yes,"1",,S315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42500286,"42500286",way,primary,京良路,,,yes,,,,,"2",,,,,,,S315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42500289,"42500289",way,primary,京良路,,,yes,,,,,,,,,yes,"1",,S315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42500290,"42500290",way,primary,京良路,,,yes,,,,,,,,,,,,S315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42500477,"42500477",way,primary,黄马路,,,yes,,,,,,,,,,,,S322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42500507,"42500507",way,primary,黄马路,,,yes,,,,,,,,,,,,S322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42500589,"42500589",way,primary,漷马路旧线,,,,,,,,,,,,,,,S226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42500596,"42500596",way,primary,漷马路旧线,,,,,,,,,,,,yes,"1",,S226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42500620,"42500620",way,primary,漷马路旧线,,,,,,,,"2",,,,,,,S226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42500624,"42500624",way,primary,漷马路旧线,,,,,,,,,,,,,,,S303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42500660,"42500660",way,primary,,,,yes,,,,,,,,,,,,S302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42501522,"42501522",way,primary,景山前街,,景山前街,,,,,,,Jingshan Qianjie,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42646937,"42646937",way,primary,G6辅路,,,yes,,,,,"2",,,,yes,"1",,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42646947,"42646947",way,primary,G6辅路,,,yes,,,,,,,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42646955,"42646955",way,primary,G6辅路,,,yes,,,,,"2",,,,yes,"1",,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42655079,"42655079",way,primary,安定路,Anding Lu,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42666383,"42666383",way,primary,怀昌联路,,,,,,,,,,,,,,,S308,,,,,,,,,,,,,,,,,track,,,,,,,,,,,,,,
w42666419,"42666419",way,primary,怀长路,Huaichang Road,,yes,,,,,,,,,,,,S308,,,,,lane,,,,,,,,,,,,,,,,,,,,,,,,,,
w42667532,"42667532",way,primary,新南路,,,yes,,,,,"3",,,,,,,X043,京密路,,,,track,,,,,,,,,,Jingmi Lu,,,,,,,,,,,,,,,,
w42746690,"42746690",way,primary,白家楼桥,,,yes,,,,,,,,,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42746691,"42746691",way,primary,朝阳北路,North Chaoyang Road,,yes,,,,,,Chaoyang Beilu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42746796,"42746796",way,primary,嘉创路,Jiachuang Road,嘉创路,yes,,,嘉创路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉創路,,,,,,,,,,,
w42746798,"42746798",way,primary,嘉创路,Jiachuang Road,嘉创路,yes,,,嘉创路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嘉創路,,,,,,,,,,,
w42746799,"42746799",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42746933,"42746933",way,primary,金星路,Jinxing Road,金星路,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42748297,"42748297",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42748328,"42748328",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42748329,"42748329",way,primary,,,,,,,,,,,,,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42748360,"42748360",way,primary,周口店路,,,,,,,,,,,,,,,S317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42748362,"42748362",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42748366,"42748366",way,primary,周口店路,,,,,,,,,,,,,,,S317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42936183,"42936183",way,primary,南雁路,,,,,,,,"2",,,,,,,S219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42936435,"42936435",way,primary,南雁路,,,,,,,,"2",,,,,,,S219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42939856,"42939856",way,primary,南雁路,,,,,,,,"2",,,,,,,S219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42941180,"42941180",way,primary,G6辅路,,,yes,,,,,"2",,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42941203,"42941203",way,primary,G6辅路,,,yes,,,,,"2",,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42941205,"42941205",way,primary,G6辅路,,,yes,,,,,"2",,,,yes,"1",,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42941474,"42941474",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,"4.5",,,,,,,,,,,,,,,,,,,,,
w42941493,"42941493",way,primary,G6辅路,,,yes,,,,,"2",,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42941620,"42941620",way,primary,G6辅路,,,yes,,,,,"2",,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42941623,"42941623",way,primary,G6辅路,,,yes,,,,,"2",,,,yes,"1",,S216,八达岭高速辅路,Badaling Expressway Side Road,,,,,,,,,,,,,,,,"13","30",,,,,,,,,,,,
w42941629,"42941629",way,primary,G6辅路,,,yes,,,,,"2",,,,,,,S216,八达岭高速辅路,Badaling Expressway Side Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42941630,"42941630",way,primary,G6辅路,,,yes,,,,,"2",,,,yes,"1",,S216,八达岭高速辅路,Badaling Expressway Side Road,,,,,,,,,,,,,,,,"13","30",,,,,,,,,,,,
w42945284,"42945284",way,primary,,,,,,,,,,,,,,,,S311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42945807,"42945807",way,primary,昌赤路,,,,,,,,"2",,,,,,,S212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42945980,"42945980",way,primary,昌赤路,,,,,,,,"2",,,,yes,"1",,S212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42945982,"42945982",way,primary,昌赤路,,,,,,,,"2",,,,,,,S212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42946560,"42946560",way,primary,昌赤路,,,,,,,,"2",,,,yes,"1",,S212,,,,,,,,,,,,,,,,,,"14","55",,泰陵桥,,,,,,,,,,
w42946563,"42946563",way,primary,昌赤路,,,,,,,,"2",,,,,,,S212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42946666,"42946666",way,primary,昌赤路,,,,,,,,,,,,,,,S212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42985797,"42985797",way,primary,,,,,,,,,,,,,,,,S313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42986302,"42986302",way,primary,,,,,,,,,,,,,,,,S204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42986612,"42986612",way,primary,,,,,,,,,,,,,yes,"1",,S204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w42986617,"42986617",way,primary,,,,,,,,,,,,,,,,S204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w43873823,"43873823",way,primary,,,,yes,,,,,,,,,,,,X020,,,,roundabout,,,,,,,,,,,,,,,,,,,,,,,,,,,
w44052607,"44052607",way,primary,安四路,,,,,,,,,,,,,,,S213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w44052621,"44052621",way,primary,安四路,,,,,,,,,,,,yes,"1",,S213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w46906529,"46906529",way,primary,周张路,,,no,,,,,,,,,,,,S320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w46989459,"46989459",way,primary,顺密路,,,,,,,,,,,,,,,S203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47515354,"47515354",way,primary,定泗路,,,,,,,,,,,,yes,"1",,S327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47515376,"47515376",way,primary,定泗路,,,,,,,,,,,,,,,S327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47519898,"47519898",way,primary,壁富路,,,yes,,,,,,,,,,,,S214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47570834,"47570834",way,primary,,,,,,,,,,,,,,,,S321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47570835,"47570835",way,primary,,,,,,,,,,,,,yes,,,S321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47570883,"47570883",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47572203,"47572203",way,primary,G6辅路,,,yes,,,,,,,,,,,,S216,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,
w47572223,"47572223",way,primary,G6辅路,,,yes,,,,,,,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47572656,"47572656",way,primary,顺沙路,,,,,,,,,,,,,,,S321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47572657,"47572657",way,primary,Shunsha Lu,,,,,,,,,,,,yes,"1",,S321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47573180,"47573180",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47573380,"47573380",way,primary,北马庄桥,,,yes,,,,,,,,,yes,"1",,S201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47573381,"47573381",way,primary,通顺路,,,yes,,,,,,,,,,,,S201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47573469,"47573469",way,primary,潞阳桥西路,,,yes,,,,,,,,,yes,"1",,S202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47573487,"47573487",way,primary,土桥中街,,,yes,,,,,,,,,,,,S202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47573958,"47573958",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47574526,"47574526",way,primary,黄马路,,,yes,,,,,,,,,,,,S322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47574802,"47574802",way,primary,南中轴路,South Zhongzhou Road,南中轴路,yes,,,,,"3",,,,,,,S228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47574807,"47574807",way,primary,南中轴路,South Zhongzhou Road,南中轴路,yes,,,,,"3",,,,,,,S228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47575169,"47575169",way,primary,芦求路,Luqiu Road,芦求路,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47575820,"47575820",way,primary,京周路,,,yes,,,,,"3",,,,,,,S317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47575849,"47575849",way,primary,京周路,,,yes,,,,,,,,,,,,S317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47575855,"47575855",way,primary,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47575865,"47575865",way,primary,阎河路,,,,,,,,,,,,,,,S208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47575868,"47575868",way,primary,阎河路,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47578159,"47578159",way,primary,京开辅路,,京开辅路,yes,,,,,,,,,,,,S215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47579754,"47579754",way,primary,黄亦路,,,yes,,,,,,,,,,,,S329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47584687,"47584687",way,primary,良三路,,,,,,,,,,,,,,,S328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47584693,"47584693",way,primary,拱辰北大街,,,yes,,,,,,,,,,,,S328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47584896,"47584896",way,primary,阎东路,,,,,,,,,,,,,,,S208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47584897,"47584897",way,primary,阎东路,,,,,,,,,,,,yes,,,S208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47584899,"47584899",way,primary,阎东路,,,,,,,,,,,,,,,S208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47585026,"47585026",way,primary,阎河路,,,,,,,,,,,,,,,S207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47612702,"47612702",way,primary,兴亦路,Xingyi Road,兴亦路,yes,,,,,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47615626,"47615626",way,primary,槐房西路,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47621394,"47621394",way,primary,,,,,,,,,,,,,yes,"1",,S302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47621397,"47621397",way,primary,,,,,,,,,,,,,,,,S302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47621668,"47621668",way,primary,兴光一街,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47621670,"47621670",way,primary,兴光一街,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47623589,"47623589",way,primary,普合一桥,,,yes,,,,,,,,,yes,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47623627,"47623627",way,primary,通马路,Tongma Road,,yes,,,,,,,,,,,,S302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47683739,"47683739",way,primary,通朝大街,Tongchao Street,通朝大街,yes,,,,tōngcháo dàjiē,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47684314,"47684314",way,primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47696953,"47696953",way,primary,军庄路,,,,,,,,,,,,,,,S210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47698758,"47698758",way,primary,回昌路,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47707277,"47707277",way,primary,,,,yes,,,,,,,,,,,,X031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47731143,"47731143",way,primary,,,,,,,,,,,,,,,,S320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47731144,"47731144",way,primary,,,,,,,,,,,,,,,,S320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47731195,"47731195",way,primary,,,,,,,,,,,,,,,,S318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47731354,"47731354",way,primary,,,,,,,,,,,,,yes,"1",,S320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47732039,"47732039",way,primary,,,,,,,,,,,,,,,,S320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w47735302,"47735302",way,primary,,,,no,,,,,,,,,,,,S320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w48041644,"48041644",way,primary,G6辅路,,,yes,,,,,"2",,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w48041873,"48041873",way,primary,白浮泉路,Baifuquan Road,,yes,,,,,"2",,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w48042521,"48042521",way,primary,G6辅路,,,yes,,,,,"2",,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w48043623,"48043623",way,primary,温南路,,,yes,,,,,"2",,,,,,,S219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w48043626,"48043626",way,primary,南雁路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w48043975,"48043975",way,primary,G6辅路,,,yes,,,,,,,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w48044260,"48044260",way,primary,G6辅路,,,yes,,,,,,,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w48044262,"48044262",way,primary,北沙河桥,,,yes,,,,,,,,,yes,"1",,,,,,,,,,,,,,,,,,,,"13","30",,,,,,,,,,,,
w48044264,"48044264",way,primary,G6辅路,,,yes,,,,,,,,,,,,S216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
