name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes
,4250,5618593965,,,,,primary,0,-111.8927652,33.5820305,,,
,4251,7257137512,,,,,residential,0,-111.8966171,33.5840117,,,
,4252,41651309,,,,,residential,0,-111.8963523,33.5856391,,,
,4253,6989885267,,,,,residential,0,-111.8962228,33.5862747,,,
,4254,1640554738,,,,,residential,0,-111.8962284,33.5864415,,,
,4255,41651314,turning_circle,,,,residential,2,-111.8962706,33.5867273,,,
,4256,3041647879,,,,,residential,0,-111.874088,33.5793321,,,
,4257,41592832,,,,,residential,0,-111.873947,33.5793318,,,
,4258,3041635806,,,,,residential,0,-111.8655762,33.580032,,,
,4259,42531160,,,,,residential,2,-111.8651815,33.5798185,,,
,4260,3041635816,,,,,residential,0,-111.8644613,33.5811809,,,
,4261,3041635819,,,,,residential,0,-111.8644397,33.5812615,,,
,4262,3041635820,,,,,residential,0,-111.8647477,33.5813167,,,
,4263,3041636537,,,,,primary,0,-111.8650896,33.5824375,,,
,4264,3041636536,,,,,primary,0,-111.8644797,33.5824364,,,
,4265,3041636539,,,,,primary,0,-111.8650894,33.5825957,,,
,4266,2404259726,,,,,primary,0,-111.8556432,33.5824227,,,
,4267,5164553523,,,,,primary,0,-111.8531538,33.5824054,,,
,4268,2404259788,,,,,primary,0,-111.8653462,33.5825976,,,
,4269,4351791797,,,,,primary,0,-111.8716148,33.5826116,,,
,4270,3041668437,,,,,tertiary,0,-111.874096,33.583727,,,
,4272,6105738475,,,,,residential,0,-111.8669426,33.6318327,,,
,4273,3089472934,,,,,residential,2,-111.9031165,33.5812731,,,
,4274,3089472674,,,,,residential,2,-111.9024223,33.5783682,,,
,4275,3089472729,,,,,residential,2,-111.9034204,33.578714,,,
,4276,3089472728,,,,,residential,2,-111.9013482,33.5787106,,,
,4277,41935677,,,,,residential,0,-111.9013054,33.5787479,,,
,4278,3089472895,,,,,residential,2,-111.903178,33.5794298,,,
,4279,41715475,,,,,residential,0,-111.9034468,33.5794309,,,
,4280,3089472321,,,,,residential,2,-111.9024211,33.5766849,,,
,4281,42586457,,,,,residential,0,-111.9023971,33.5767051,,,
,4282,3089472876,,,,,residential,2,-111.8935597,33.5792491,,,
,4283,3089472713,,,,,residential,2,-111.9045314,33.5786457,,,
,4284,3089472913,,,,,residential,2,-111.9034852,33.580222,,,
,4285,3089472714,,,,,residential,2,-111.896197,33.5786464,,,
,4286,3089472745,,,,,residential,2,-111.8948473,33.57877,,,
,4287,5088471524,,,,,tertiary,0,-111.7979008,33.5868682,,,
,4288,3179671438,,,,,tertiary,0,-111.7969213,33.5875308,,,
,4289,5193005817,,,,,tertiary,0,-111.7968766,33.5876831,,,
,4290,5088471525,,,,,tertiary,0,-111.797951,33.586933,,,
,4291,5193005820,,,,,tertiary,0,-111.7960777,33.589224,,,
,4292,41543078,stop,,,,tertiary,0,-111.7960635,33.5896192,,,
,4293,2097475005,stop,,,,tertiary,0,-111.7960625,33.5897206,,,
,4294,5200276537,,,,,tertiary,0,-111.8003783,33.5834425,,,
,4295,3179671412,,,,,tertiary,0,-111.8003613,33.5842784,,,
,4296,1950975921,,,,,secondary,0,-111.8920778,33.6297692,,,
,4298,3337061858,,,,,tertiary,0,-111.8984211,33.618298,,,
,4299,41609066,,,,,tertiary,0,-111.8998248,33.6186555,,,
,4300,2308626016,,,,,tertiary,0,-111.9011671,33.6194956,,,
,4301,42232214,,,,,tertiary,0,-111.9015325,33.6218305,,,
,4302,2457021282,,,,,tertiary,0,-111.9031768,33.6240582,,,
,4303,4982249854,,,,,secondary,0,-111.8959271,33.6273751,,,
,4304,4351385840,,,,,secondary,0,-111.896392,33.6270533,,,
,4306,5215879155,,,,,tertiary,0,-111.8975286,33.6133614,,,
,4307,4982249900,,,,,secondary,0,-111.8957338,33.6271031,,,
,4308,2297325806,,,,,tertiary,0,-111.8974151,33.6218437,,,
,4309,2405521887,,,,,secondary,0,-111.8872117,33.5753675,,,
,4310,5164553524,,,,,primary,0,-111.8444835,33.5823957,,,
,4314,4890029321,,,,,primary,0,-111.871792,33.5824596,,,
,4316,5214527846,,,,,tertiary,0,-111.8546633,33.5751045,,,
,4317,3938235013,,,,,tertiary,0,-111.8882131,33.5652637,,,
,4320,4347725447,,,,,secondary,0,-111.8826107,33.5812907,,,
,4321,4353153202,,,,,tertiary,0,-111.874084,33.5720451,,,
,4324,4890029190,,,,,primary,0,-111.8754651,33.5826154,,,
,4325,5747734965,traffic_signals,,signal,,primary,0,-111.8907334,33.58245,,,
,4326,4173346617,,,,,primary,0,-111.8908303,33.5824408,,,
,4327,7896874845,,,,,tertiary,0,-111.8787259,33.5713443,,,
,4328,7896874852,,,,,tertiary,0,-111.8797006,33.5710927,,,
,4329,4353153196,,,,,tertiary,0,-111.8828306,33.5702608,,,
,4330,2906572770,,,,,tertiary,0,-111.8861384,33.5830946,,,
,4331,5216037674,,,,,tertiary,0,-111.8860363,33.5849821,,,
,4333,4353153219,,,,,tertiary,0,-111.8739491,33.5775587,,,
,4334,5200207759,,,,,tertiary,0,-111.8739336,33.5829386,,,
,4335,3452259742,,,,,tertiary,0,-111.8596221,33.6279254,,,
,4336,5199753917,,,,,tertiary,0,-111.8573709,33.6279433,,,
,4337,3452259745,,,,,tertiary,0,-111.8596666,33.6280581,,,
,4338,3452259743,,,,,tertiary,0,-111.8597015,33.6279263,,,
,4339,351924946,,,,,residential,2,-111.7935948,33.581645,,,
,4340,351924939,,,,,residential,0,-111.7937027,33.5816797,,,
,4341,351924913,turning_circle,,,,residential,0,-111.7889303,33.5819095,,,
,4342,351924919,,,,,residential,0,-111.7900505,33.5810891,,,
,4343,351924928,turning_circle,,,,residential,0,-111.7941062,33.5794022,,,
,4344,1616910935,,,,,primary,1,-111.7772759,33.5793061,,,
,4345,4891082197,,,,,primary,0,-111.7807094,33.5813684,,,
,4346,3934207050,,,,,residential,2,-111.7883532,33.579023,,,
,4347,3934208060,,,,,residential,2,-111.7912373,33.5789669,,,
,4348,3934208078,,,,,residential,2,-111.7885123,33.5761405,,,
,4349,351924937,,,,,residential,0,-111.7939862,33.5810397,,,
,4350,351919972,,,,,residential,0,-111.7959841,33.5811831,,,
,4351,1015289928,,,,,residential,0,-111.7960129,33.5810269,,,
,4352,3934208135,,,,,residential,2,-111.7883251,33.5721054,,,
,4353,3934208142,turning_circle,,,,residential,2,-111.8314934,33.5715467,,,
,4354,2097554984,,,,,residential,0,-111.8316328,33.5715372,,,
,4355,3934208143,turning_circle,,,,residential,2,-111.8413161,33.5714539,,,
,4356,3934208144,turning_circle,,,,residential,2,-111.8458838,33.5707907,,,
,4357,3934208145,turning_circle,,,,residential,2,-111.8449549,33.5683903,,,
,4358,3934208146,turning_circle,,,,residential,2,-111.8426094,33.5704264,,,
,4359,3934208147,turning_circle,,,,residential,2,-111.8472562,33.5694997,,,
,4360,3934208265,,,,,residential,2,-111.8704746,33.5743863,,,
,4361,3934258364,,,,,residential,2,-111.8185507,33.5789138,,,
,4362,5088796120,,,,,residential,0,-111.8215061,33.5784121,,,
,4363,3934258423,,,,,residential,2,-111.8213582,33.5798949,,,
,4364,3934258419,,,,,residential,2,-111.8182091,33.5797673,,,
,4365,5088796119,,,,,residential,0,-111.8211647,33.5784657,,,
,4366,5088796421,,,,,residential,0,-111.8215055,33.5784665,,,
,4367,3934258413,,,,,residential,2,-111.8213743,33.5790121,,,
,4368,3934290404,,,,,residential,0,-111.8213234,33.5779375,,,
,4369,42402068,,,,,residential,0,-111.8171643,33.5768646,,,
,4370,3934290410,,,,,residential,2,-111.8213969,33.5780012,,,
,4371,3934369954,,,,,residential,0,-111.815529,33.5755144,,,
,4372,9165803856,,,,,residential,2,-111.8155826,33.5770429,,,
,4373,3934369950,,,,,residential,0,-111.8165359,33.5770138,,,
,4374,3934369923,,,,,residential,2,-111.8149452,33.5761064,,,
,4375,3934369963,,,,,residential,0,-111.8164657,33.5770927,,,
,4376,3934369910,,,,,residential,0,-111.8163652,33.5770227,,,
,4377,3934374441,,,,,residential,0,-111.8133789,33.576988,,,
,4378,3934376026,,,,,residential,0,-111.8213803,33.5865016,,,
,4379,3934376030,,,,,residential,0,-111.8215641,33.5865366,,,
,4380,42341025,turning_circle,,,,residential,2,-111.8196915,33.5865724,,,
,4381,9175636145,,,,,residential,0,-111.821723,33.5864614,,,
,4382,3934376025,,,,,residential,0,-111.8215614,33.5864614,,,
,4383,3934351689,,,,,residential,0,-111.8216097,33.5887036,,,
,4384,348483574,turning_circle,,,,residential,2,-111.820421,33.5887963,,,
,4385,3934351683,,,,,residential,0,-111.8217478,33.5887215,,,
,4386,3934351682,,,,,residential,0,-111.8217306,33.5886476,,,
,4387,6114950994,,,,,residential,0,-111.836503,33.5746855,,,
,4388,3937690635,,,,,residential,0,-111.8365002,33.5740145,,,
,4389,6114950993,,,,,residential,0,-111.836422,33.5746875,,,
,4390,3521739673,,,,,secondary,0,-111.8911641,33.5626413,,,
,4391,3521739679,,,,,secondary,0,-111.8913221,33.5622678,,,
,4392,2405626608,,,,,secondary,0,-111.8914679,33.5612014,,,
,4393,3938204740,,,,,secondary,0,-111.8892114,33.5646373,,,
,4394,5746089885,,,,,motorway,0,-111.8892953,33.5645663,,,
,4395,3938204755,,,,,secondary,0,-111.8894648,33.564423,,,
,4396,5746090725,,,,,motorway,0,-111.8889941,33.5646173,,,
,4397,3521737734,,,,,secondary,0,-111.8912841,33.5616741,,,
,4398,3938235008,,,,,secondary,0,-111.8899619,33.563793,,,
,4399,3938204751,,,,,tertiary,0,-111.8890946,33.5645363,,,
,4400,3938234996,traffic_signals,,signal,,tertiary,0,-111.8889008,33.5646924,,,
,4401,3521739677,,,,,secondary,0,-111.8900744,33.5638954,,,
,4402,256968337,,,,,tertiary,0,-111.8883443,33.5653678,,,
,4405,5746102525,,,,,motorway,0,-111.8891236,33.5647068,,,
,4406,256968336,,,,,tertiary,0,-111.8875098,33.5659275,,,
,4407,3938235022,traffic_signals,,signal,,secondary,0,-111.8894769,33.564211,,,
,4408,5746089873,,,,,motorway,0,-111.8892062,33.5644393,,,
,4409,3938299833,,,,,residential,0,-111.7913922,33.5816255,,,
,4410,3938299828,,,,,residential,2,-111.7799516,33.5882558,,,
,4411,3938301575,,,,,residential,0,-111.7821198,33.5860913,,,
,4412,5085815698,,,,,residential,0,-111.7815659,33.5860935,,,
,4413,5085815690,,,,,residential,0,-111.7813806,33.5860914,,,
,4414,41686543,,,,,residential,0,-111.7788912,33.5867575,,,
,4415,41686545,,,,,residential,2,-111.7772499,33.5877807,,,
,4416,9181180030,,,,,residential,0,-111.7826003,33.5860895,,,
,4417,3938301649,,,,,residential,0,-111.79152,33.5817058,,,
,4418,3938301639,,,,,residential,0,-111.7913615,33.5817004,,,
,4419,3938299822,,,,,residential,2,-111.7837469,33.5868714,,,
,4420,3938301628,,,,,residential,1,-111.7913657,33.5824064,,,
,4421,3938299838,,,,,residential,0,-111.7915183,33.5816523,,,
,4422,348774483,,,,,tertiary,0,-111.7870729,33.5952622,,,
,4423,9181180150,,,,,residential,0,-111.7862188,33.5862736,,,
,4424,3938299853,,,,,residential,0,-111.7862206,33.5863739,,,
,4425,3938301644,,,,,residential,0,-111.7839067,33.5889303,,,
,4426,3938301621,,,,,residential,2,-111.7838903,33.5877099,,,
,4427,3938301616,,,,,residential,0,-111.7863701,33.5863746,,,
,4428,5193063942,,,,,tertiary,0,-111.7874513,33.5901424,,,
,4429,3938323509,stop,,,,tertiary,0,-111.787452,33.5896874,,,
,4430,3938323501,,,,,residential,2,-111.792191,33.5901416,,,
,4431,3938323518,,,,,residential,0,-111.792291,33.5900791,,,
,4432,3938323491,,,,,residential,0,-111.7860272,33.5933093,,,
,4433,3938323489,,,,,residential,0,-111.7859346,33.5932005,,,
,4434,3938323499,,,,,residential,0,-111.7859403,33.5932757,,,
,4435,3938323481,,,,,residential,2,-111.7911687,33.5928261,,,
,4436,3938323488,,,,,residential,0,-111.7911884,33.5926691,,,
,4437,5193063944,,,,,tertiary,0,-111.7873318,33.5912852,,,
,4438,5193063946,,,,,tertiary,0,-111.7873302,33.5924091,,,
,4439,5193063937,,,,,tertiary,0,-111.7873293,33.5930269,,,
,4440,9181179892,,,,,residential,0,-111.7858089,33.5931972,,,
,4441,3938331517,,,,,residential,0,-111.7874149,33.5964172,,,
,4442,41885039,,,,,residential,0,-111.7874906,33.5966659,,,
,4443,41636792,,,,,residential,0,-111.7885954,33.5981803,,,
,4444,5085864831,,,,,residential,0,-111.788619,33.5982699,,,
,4445,41975156,,,,,residential,0,-111.7881256,33.6000522,,,
,4446,3938331515,,,,,residential,0,-111.7874068,33.5962391,,,
,4447,3938331518,,,,,residential,0,-111.787163,33.5956187,,,
,4448,41512528,,,,,residential,2,-111.7867522,33.5965486,,,
,4449,3938331508,,,,,residential,0,-111.7873232,33.5962668,,,
,4450,3938370194,,,,,residential,0,-111.7859165,33.6053776,,,
,4451,3938370169,,,,,residential,0,-111.7859599,33.605361,,,
,4452,3938370205,,,,,residential,0,-111.7860055,33.605308,,,
,4453,3938370202,,,,,residential,0,-111.7859426,33.6051863,,,
,4454,3938370198,,,,,residential,0,-111.7857955,33.6052107,,,
,4455,3938370177,,,,,residential,0,-111.7857666,33.6052626,,,
,4456,3938370173,,,,,residential,0,-111.7822684,33.5973218,,,
,4457,3938370170,,,,,residential,0,-111.7822754,33.5974001,,,
,4458,3938370197,,,,,residential,0,-111.7855646,33.6050978,,,
,4459,41684685,turning_circle,,,,residential,2,-111.7848077,33.6023401,,,
,4460,3938370164,,,,,residential,0,-111.786106,33.6054517,,,
,4461,3938370183,,,,,residential,0,-111.7861404,33.6054067,,,
,4462,3938370185,,,,,residential,0,-111.7856684,33.6051252,,,
,4463,3938370179,,,,,residential,0,-111.7823559,33.597387,,,
,4464,3938370181,,,,,residential,0,-111.7823485,33.5973248,,,
,4465,3938370171,,,,,residential,0,-111.7856178,33.6051724,,,
,4466,3938370165,,,,,residential,0,-111.7823639,33.5975004,,,
,4467,348775287,turning_circle,,,,residential,2,-111.7821084,33.6001875,,,
,4468,3938370172,turning_circle,,,,residential,2,-111.7809691,33.595054,,,
,4469,3958749490,,,,,residential,2,-111.8389361,33.5736253,,,
,4470,3958749496,,,,,residential,2,-111.8389227,33.5745584,,,
,4471,3958749504,,,,,residential,2,-111.8389502,33.5727996,,,
,4472,3958754096,,,,,residential,2,-111.8389334,33.5701592,,,
,4473,3958754149,,,,,residential,2,-111.8389619,33.5719241,,,
,4474,3958754104,,,,,residential,2,-111.8388945,33.5710333,,,
,4475,3958755128,,,,,residential,2,-111.8330184,33.5746146,,,
,4476,3958757803,,,,,tertiary,0,-111.8348754,33.5750678,,,
,4477,5214527863,,,,,tertiary,0,-111.8323387,33.574573,,,
,4478,3958757796,,,,,tertiary,0,-111.8319678,33.5744443,,,
,4479,3960685370,,,,,residential,2,-111.834126,33.571146,,,
,4480,3960692162,,,,,residential,2,-111.835571,33.5691535,,,
,4481,3960692077,,,,,residential,2,-111.8353058,33.5684954,,,
,4482,3960692165,,,,,residential,2,-111.8348337,33.5697843,,,
,4483,3960692145,,,,,residential,0,-111.8338781,33.5695007,,,
,4484,3960692128,,,,,residential,2,-111.8346507,33.5689309,,,
,4485,42305260,,,,,residential,0,-111.8331969,33.5711015,,,
,4486,3960692106,,,,,residential,2,-111.8339416,33.5695723,,,
,4487,3960693369,,,,,residential,0,-111.8318267,33.570812,,,
,4488,3960693381,,,,,residential,0,-111.8320711,33.570546,,,
,4489,3960696575,,,,,residential,2,-111.8287723,33.571001,,,
,4490,3960696341,,,,,residential,0,-111.8287757,33.5708583,,,
,4491,3960696571,,,,,residential,2,-111.8288695,33.5695339,,,
,4492,3960710362,,,,,residential,0,-111.8272499,33.5725606,,,
,4493,3960704180,,,,,residential,0,-111.8271623,33.5710097,,,
,4494,3960704166,,,,,residential,0,-111.8271855,33.5709766,,,
,4495,3960697376,,,,,residential,2,-111.8268371,33.5702984,,,
,4496,3960698003,,,,,residential,2,-111.8247246,33.56881,,,
,4497,3960704199,,,,,residential,0,-111.8195828,33.5704526,,,
,4498,42474731,turning_circle,,,,residential,2,-111.8186072,33.5727175,,,
,4499,3960710040,,,,,residential,0,-111.8271311,33.5709099,,,
,4500,3960710030,,,,,residential,0,-111.8271074,33.5709506,,,
,4501,3960704168,,,,,residential,0,-111.8260295,33.5705019,,,
,4502,3960704159,,,,,residential,0,-111.8250484,33.5701141,,,
,4503,3960704231,,,,,residential,0,-111.8249581,33.5700905,,,
,4504,3960710028,,,,,residential,0,-111.8270894,33.5709805,,,
,4505,3960704175,,,,,residential,0,-111.8272053,33.5709403,,,
,4506,3960704165,,,,,residential,2,-111.8217861,33.5708714,,,
,4507,3960710046,,,,,residential,2,-111.8285544,33.5718292,,,
,4508,9166204078,,,,,residential,0,-111.8274705,33.5729095,,,
,4509,3960715105,,,,,residential,0,-111.8277578,33.5740916,,,
,4510,3960713672,,,,,residential,0,-111.8298416,33.5709701,,,
,4511,3960713668,,,,,residential,2,-111.8297497,33.5710306,,,
,4512,3960713674,,,,,residential,2,-111.8301039,33.5724652,,,
,4513,3960713692,,,,,residential,2,-111.8291606,33.5732054,,,
,4514,3960715115,,,,,residential,0,-111.82688,33.5728623,,,
,4515,41958151,,,,,residential,0,-111.8273201,33.5726786,,,
,4516,3960719209,,,,,residential,0,-111.8278009,33.5751901,,,
,4517,3960719202,,,,,residential,0,-111.8278104,33.5751484,,,
,4518,3960715110,,,,,residential,0,-111.8278414,33.5746324,,,
,4519,3960715106,,,,,residential,2,-111.8268877,33.5749507,,,
,4520,3960719196,,,,,residential,2,-111.8257257,33.5760225,,,
,4521,3960721852,,,,,tertiary,0,-111.8317472,33.5740441,,,
,4522,3958757810,,,,,tertiary,0,-111.8316217,33.5741056,,,
,4523,5100695572,,,,,tertiary,0,-111.8306896,33.5745676,,,
,4524,5214527862,,,,,tertiary,0,-111.8284191,33.5751301,,,
,4525,41750016,,,,,residential,0,-111.8337724,33.571826,,,
,4526,3960719204,,,,,tertiary,0,-111.8275855,33.5751916,,,
,4527,3960719166,,,,,tertiary,0,-111.827801,33.5752302,,,
,4528,5100696080,,,,,tertiary,0,-111.8307448,33.5746508,,,
,4529,3960722169,,,,,tertiary,0,-111.8316798,33.5741865,,,
,4530,3960721798,,,,,tertiary,0,-111.8318124,33.5741226,,,
,4531,3960721791,,,,,residential,0,-111.8331815,33.5733509,,,
,4532,9165803945,,,,,residential,0,-111.8337933,33.571892,,,
,4533,3960721823,,,,,residential,0,-111.8323055,33.5737206,,,
,4534,3960722168,,,,,residential,0,-111.8319531,33.5740589,,,
,4535,3960721796,,,,,residential,0,-111.8323876,33.5738425,,,
,4536,3960721838,,,,,residential,2,-111.8328312,33.5718602,,,
,4537,3962638293,turning_circle,,,,residential,2,-111.8831612,33.5965061,,,
,4538,3962659057,,,,,residential,2,-111.8990943,33.5813639,,,
,4539,41619667,,,,,residential,2,-111.9006179,33.5801061,,,
,4540,3962659095,,,,,residential,2,-111.8970535,33.5798298,,,
,4541,3962659091,,,,,residential,2,-111.8946285,33.5813233,,,
,4542,5215916213,traffic_signals,,signal,,primary,0,-111.9000126,33.582023,,,
,4543,4347723038,,,,,primary,0,-111.9005134,33.5820314,,,
,4544,3962649472,,,,,residential,2,-111.9008822,33.5813418,,,
,4545,4347723036,,,,,primary,0,-111.8989027,33.5819518,,,
,4546,41935625,,,,,residential,2,-111.8976774,33.5782186,,,
,4547,3962673857,,,,,residential,1,-111.9006572,33.5793616,,,
,4548,3962673868,,,,,residential,-1,-111.8972626,33.5790319,,,
,4549,3962676404,,,,,residential,2,-111.8979707,33.576394,,,
,4551,4346488463,,,,,secondary,0,-111.885251,33.5749194,,,
,4554,5088091921,,,,,primary,0,-111.8174905,33.5823476,,,
,4555,5164553530,,,,,primary,0,-111.8163639,33.5823506,,,
,4556,41543066,,,,,tertiary,0,-111.8133683,33.5896306,,,
,4557,348511143,,,,,tertiary,0,-111.8133849,33.5882027,,,
,4558,5200129622,,,,,tertiary,0,-111.8133856,33.5820504,,,
,4560,4347725463,,,,,secondary,0,-111.8826244,33.5836225,,,
,4561,4351408853,,,,,secondary,0,-111.8745411,33.5970376,,,
,4562,4029300194,,,,,secondary,0,-111.8746617,33.5970386,,,
,4563,4029300191,,,,,secondary,0,-111.8715035,33.5970347,,,
,4564,5200164502,,,,,tertiary,0,-111.8721984,33.6244881,,,
,4565,256990540,,,,,tertiary,0,-111.8772024,33.6266957,,,
,4566,5088471533,,,,,tertiary,0,-111.8653682,33.5997999,,,
,4567,4041165521,,,,,tertiary,0,-111.8134798,33.59821,,,
,4568,41820469,,,,,residential,0,-111.8138798,33.5981075,,,
,4569,4041165506,,,,,tertiary,0,-111.8134663,33.5981167,,,
,4570,4041165514,,,,,tertiary,0,-111.8134901,33.5981597,,,
,4571,4041165504,,,,,tertiary,0,-111.8134472,33.5980986,,,
,4572,4041165509,,,,,tertiary,0,-111.8132852,33.5981211,,,
,4573,41820461,,,,,tertiary,0,-111.8133813,33.5973714,,,
,4574,4041165492,,,,,tertiary,0,-111.8133821,33.597789,,,
,4576,2405506293,,,,,tertiary,0,-111.8779111,33.6186343,,,
,4581,2297521910,,,,,tertiary,0,-111.9024822,33.6231065,,,
,4582,2091697789,,,,,secondary,0,-111.8986521,33.5616328,,,
,4583,2091697817,,,,,secondary,-1,-111.8986101,33.5594605,,,
,4584,2296401033,,,,,tertiary,0,-111.8977261,33.6146949,,,
,4586,6836293614,,,,,tertiary,0,-111.8976566,33.6190458,,,
,4587,5163016774,,,,,secondary,0,-111.8784392,33.6171975,,,
,4588,2222865132,,,,,secondary,0,-111.878291,33.616829,,,
,4589,933625382,,,,,secondary,0,-111.8782514,33.6181334,,,
,4590,3938301574,,,,,residential,0,-111.7912531,33.5823988,,,
,4593,5208384191,,,,,primary,0,-111.7951262,33.5824925,,,
,4595,5136971137,,,,,primary,0,-111.79049,33.5824827,,,
,4596,5193063940,,,,,tertiary,0,-111.7874518,33.5830526,,,
,4597,5134463770,,,,,motorway,0,-111.8902781,33.6302585,,,
,4598,4341085382,,,,,motorway,0,-111.8905475,33.6299829,,,
,4599,257964186,,,,,motorway,0,-111.890271,33.6308427,,,
,4600,1224380089,,,,,motorway,0,-111.8905549,33.6293877,,,
,4601,4341085388,,,,,motorway,0,-111.8906317,33.6299801,,,
,4602,257970996,,,,,motorway,-1,-111.8906746,33.6293878,,,
,4603,41845182,,,,,secondary,0,-111.8986769,33.5730806,,,
,4604,4346488455,,,,,secondary,0,-111.8941906,33.5726836,,,
,4605,41845155,,,,,secondary,1,-111.9048449,33.5754111,,,
,4606,2394656160,,,,,secondary,0,-111.9023429,33.5750583,,,
,4607,4346488460,,,,,secondary,0,-111.9011142,33.5745632,,,
,4608,41744793,,,,,secondary,0,-111.8847629,33.5748359,,,
,4609,41845218,,,,,secondary,0,-111.8872243,33.5752635,,,
,4610,4346488467,,,,,secondary,0,-111.8865893,33.5751586,,,
,4611,4346488457,,,,,secondary,0,-111.8987539,33.573278,,,
,4612,2405521810,,,,,residential,0,-111.8993073,33.5735722,,,
,4613,2405521855,,,,,secondary,0,-111.8847461,33.574943,,,
,4614,4346488462,,,,,secondary,0,-111.8842921,33.574865,,,
,4615,4346488468,,,,,secondary,0,-111.8865749,33.575266,,,
,4616,41831223,,,,,tertiary,0,-111.9017737,33.5747592,,,
,4617,41845201,,,,,secondary,0,-111.8913425,33.5745297,,,
,4618,4346488469,,,,,secondary,0,-111.8875141,33.5752944,,,
,4619,3167916220,,,,,secondary,0,-111.9033117,33.5754454,,,
,4620,4346488472,,,,,secondary,0,-111.9039264,33.575535,,,
,4621,4346488464,,,,,secondary,0,-111.8905243,33.5750312,,,
,4622,4346488453,,,,,secondary,0,-111.8959353,33.5725145,,,
,4623,2405521784,,,,,secondary,0,-111.8965225,33.5725486,,,
,4624,4346488458,,,,,secondary,0,-111.8928119,33.5733892,,,
,4625,2405521883,,,,,secondary,0,-111.8894177,33.5753251,,,
,4626,2405521925,,,,,secondary,-1,-111.9046344,33.5755624,,,
,4627,2620443804,,,,,secondary,0,-111.9017135,33.5748884,,,
,4628,4346488449,,,,,secondary,0,-111.8992937,33.5625368,,,
,4629,4346488452,,,,,secondary,0,-111.9046105,33.5716735,,,
,4630,4346488451,,,,,secondary,0,-111.9030264,33.5675085,,,
,4632,4346488450,,,,,secondary,0,-111.9022393,33.5665499,,,
,4634,1950976089,,,,,secondary,0,-111.897747,33.6324331,,,
,4635,4351424567,,,,,secondary,0,-111.9026539,33.633479,,,
,4636,1950976113,,,,,secondary,-1,-111.904147,33.6337845,,,
,4637,3962649481,,,,,primary,0,-111.9033636,33.5820507,,,
,4638,4351385825,,,,,secondary,0,-111.9030127,33.623582,,,
,4639,4347723039,,,,,primary,0,-111.8923652,33.5820714,,,
,4640,2404245095,,,,,primary,0,-111.8922661,33.5820815,,,
,4641,4347723034,,,,,primary,0,-111.8956656,33.5819444,,,
,4642,2404245088,,,,,primary,0,-111.898416,33.5819497,,,
,4643,4347723040,,,,,primary,0,-111.8958313,33.5820842,,,
,4644,4347723042,,,,,primary,0,-111.8974615,33.5820946,,,
,4645,2906572764,crossing,,,,primary,0,-111.886342,33.5826165,,,
,4646,4347723053,,,,,primary,0,-111.8868821,33.5826169,,,
,4647,4347723054,,,,,primary,0,-111.8878268,33.5826177,,,
,4648,4347723043,,,,,primary,0,-111.8980106,33.5820922,,,
,4649,2404245100,,,,,primary,0,-111.898418,33.582094,,,
,4650,4347723035,,,,,primary,0,-111.8977317,33.5819466,,,
,4651,358457821,,,,,primary,0,-111.8873608,33.5824667,,,
,4652,4347723050,,,,,primary,0,-111.8869841,33.5824635,,,
,4653,4347723047,,,,,primary,0,-111.8891915,33.582415,,,
,4654,4347723037,,,,,primary,1,-111.9042349,33.581974,,,
,4655,4347723051,,,,,primary,0,-111.8898168,33.5825318,,,
,4656,3014572668,,,,,primary,0,-111.8977775,33.5820935,,,
,4657,4347723046,,,,,primary,0,-111.8898444,33.5823621,,,
,4658,4347723048,,,,,primary,0,-111.8879956,33.5824604,,,
,4659,1224392286,,,,,primary,0,-111.891411,33.5821929,,,
,4660,3014585401,,,,,primary,0,-111.8896251,33.5825474,,,
,4661,4347723041,,,,,primary,0,-111.8943593,33.5820895,,,
,4662,4347723049,,,,,primary,0,-111.8868454,33.5824623,,,
,4663,4347723052,,,,,primary,0,-111.8892622,33.582574,,,
,4664,5747734964,traffic_signals,,signal,,primary,0,-111.8915321,33.582177,,,
,4665,4347723045,,,,,primary,0,-111.8923773,33.5822412,,,
,4666,5618593966,,,,,primary,0,-111.8926453,33.5822077,,,
,4667,2404245108,,,,,primary,0,-111.8930528,33.582157,,,
,4668,4173346615,,,,,primary,0,-111.8914509,33.5823598,,,
,4669,4347723033,,,,,motorway,0,-111.8905955,33.5814454,,,
,4670,4347723056,,,,,motorway,0,-111.8917199,33.583157,,,
,4671,2460932387,,,,,motorway,0,-111.8915468,33.5964865,,,
,4672,2906596481,,,,,primary,0,-111.883944,33.5826187,,,
,4673,4347725455,,,,,primary,0,-111.8798451,33.5826123,,,
,4674,4347725456,,,,,primary,0,-111.8816624,33.5826126,,,
,4675,4347725457,,,,,primary,0,-111.8819165,33.5826128,,,
,4676,4347725458,,,,,primary,0,-111.8729559,33.5826143,,,
,4677,4347725459,,,,,primary,0,-111.8731663,33.5826148,,,
,4678,4347725451,,,,,primary,0,-111.8753733,33.5824546,,,
,4679,4347725454,,,,,primary,0,-111.8837432,33.5824596,,,
,4680,4347725453,,,,,primary,0,-111.8836512,33.5824594,,,
,4681,4347725452,,,,,primary,0,-111.8809813,33.5824588,,,
